,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1110,1228580827116834283,https://www.airbnb.com/rooms/1228580827116834283,20250625193454,2025-06-26,city scrape,Central Square penthouse MIT/Harvard W/D Parking!,"Our 1 Bedroom | 1 Bathroom Luxurious apartment is located in Central Cambridge Kendall Square, one of the most exciting places to live, work, shop & play in the Boston/Cambridge area. At this community, there is an array of amenities such as a mezzanine terrace with a garden, fitness center, business center and more. <br /><br />**Ask us about our unbeatable monthly rates!**",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIyODU4MDgyNzExNjgzNDI4Mw%3D%3D/original/97c32ce9-7c1e-4128-9b31-e259fef3bc99.jpeg,463475392,https://www.airbnb.com/users/show/463475392,Haroldo,2022-06-09,"Michigan Center, MI","Business and Hospital Stays: Mass Living By: Jonah Magno.

Mass Living is a premier property management company specializing in luxury furnished apartments in MA, USA, with a strong focus on the region’s most sought-after neighborhoods—including Boston’s Back-Bay and Chinatown, and Cambridge’s Kendall and Central Squares.

We provide a seamless, high-end living experience tailored for discerning renters, corporate clients, and short-term guests.",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User/original/ae7bad4b-e256-4158-9150-7d4f4d39968e.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/ae7bad4b-e256-4158-9150-7d4f4d39968e.jpeg?aki_policy=profile_x_medium,Chinatown,38.0,45.0,"['email', 'phone']",t,t,,The Port,,42.3638835,-71.1004346,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,5.0,"[""Heating"", ""Conditioner"", ""Dishwasher"", ""Outdoor playground"", ""Ethernet connection"", ""Refrigerator"", ""Dishes and silverware"", ""Fire extinguisher"", ""Rice maker"", ""Board games"", ""Oven"", ""Smoke alarm"", ""Pool table"", ""Hot water kettle"", ""Cooking basics"", ""Bathtub"", ""Shower gel"", ""Dining table"", ""Air conditioning"", ""Kitchen"", ""Wifi"", ""Trash compactor"", ""Children\u2019s dinnerware"", ""Books and reading material"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Laundromat nearby"", ""Babysitter recommendations"", ""Washer"", ""Hair dryer"", ""Pets allowed"", ""Self check-in"", ""BBQ grill"", ""Lake access"", ""Backyard"", ""Freezer"", ""Cleaning available during stay"", ""Dryer"", ""Cleaning products"", ""Carbon monoxide alarm"", ""TV"", ""Wine glasses"", ""First aid kit"", ""Iron"", ""High chair"", ""Room-darkening shades"", ""Gym"", ""Free street parking"", ""Shampoo"", ""Children\u2019s books and toys"", ""Extra pillows and blankets"", ""Essentials"", ""Body soap"", ""Hot water"", ""Drying rack for clothing"", ""Free parking garage on premises"", ""Hangers"", ""Mini fridge"", ""Paid parking on premises"", ""Barbecue utensils"", ""Crib"", ""Bed linens"", ""Baby bath"", ""Game console"", ""Keypad"", ""Long term stays allowed"", ""Arcade games"", ""Paid parking lot off premises"", ""Coffee"", ""Children\u2019s bikes"", ""Clothing storage"", ""Elevator"", ""Exercise equipment"", ""Pack \u2019n play/Travel crib"", ""Children's playroom"", ""Bidet"", ""Baby monitor"", ""Microwave"", ""Changing table"", ""Outdoor dining area"", ""Stove"", ""Dedicated workspace"", ""EV charger""]",$263.00,2,90,1.0,3.0,90.0,1125.0,2.1,1102.3,,t,22,52,82,202,2025-06-26,20,20,1,181,14,120,31560.0,2024-09-02,2025-06-18,4.8,4.8,4.9,4.75,4.85,4.9,4.45,STR-635467,t,30,30,0,0,2.01
1111,1229011299190200867,https://www.airbnb.com/rooms/1229011299190200867,20250625193454,2025-06-26,city scrape,Back-Bay 2BR Penthouse w Roof top and GYM,"**PLEASE IGNORE THE MAP**<br /><br />Boston Back Bay Condo<br /><br />Breathtaking views of Boston skyline and Back-Bay in your luxurious 2 bedroom 2 full bathroom penthouse with Gym and Roof Top!<br /><br />**ASK US ABOUT FREE BIKES**<br />The Unit:<br />→ Lightning Fast Wi-Fi<br />→ Comfortable memory foam mattress beds<br />→ Dedicated Workspace <br />→ 60” Smart TV <br />→ Full Kitchen<br />→ Washer & Dryer<br />→ View and Lounge<br />→ Full Size Gym 24/7 FREE<br />→ 2 Elevators<br /><br />Ideal for business travelers, medical professionals and corporate clients.",,https://a0.muscache.com/pictures/miso/Hosting-1229011299190200867/original/f72a6318-84f6-417e-bf5e-67e7bacbd6af.jpeg,463475392,https://www.airbnb.com/users/show/463475392,Haroldo,2022-06-09,"Michigan Center, MI","Business and Hospital Stays: Mass Living By: Jonah Magno.

Mass Living is a premier property management company specializing in luxury furnished apartments in MA, USA, with a strong focus on the region’s most sought-after neighborhoods—including Boston’s Back-Bay and Chinatown, and Cambridge’s Kendall and Central Squares.

We provide a seamless, high-end living experience tailored for discerning renters, corporate clients, and short-term guests.",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User/original/ae7bad4b-e256-4158-9150-7d4f4d39968e.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/ae7bad4b-e256-4158-9150-7d4f4d39968e.jpeg?aki_policy=profile_x_medium,Chinatown,38.0,45.0,"['email', 'phone']",t,t,,East Cambridge,,42.36206,-71.08106,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,5.0,"[""Heating"", ""First aid kit"", ""Washer"", ""Iron"", ""Exercise equipment"", ""Hair dryer"", ""Fire extinguisher"", ""Pets allowed"", ""Self check-in"", ""BBQ grill"", ""Smoke alarm"", ""Pool table"", ""Free parking garage on premises"", ""Outdoor dining area"", ""Cooking basics"", ""Crib"", ""Dedicated workspace"", ""Building staff"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Indoor fireplace"", ""TV"", ""Wifi""]",$386.00,2,90,1.0,4.0,1125.0,1125.0,1.9,1125.0,,t,10,28,45,157,2025-06-26,26,26,6,136,14,156,60216.0,2024-08-25,2025-06-22,4.85,4.88,4.88,4.88,4.88,5.0,4.77,,t,30,30,0,0,2.55
1112,1231180102830712258,https://www.airbnb.com/rooms/1231180102830712258,20250625193454,2025-06-26,city scrape,#1 Monthly furnished King-bed room#1,"Enjoy the glamour of this stylish, upscale place. <br /><br />This room has a king-sized bed and a private bathroom with a jacuzzi. <br /><br />It is one of the biggest bedrooms in the house.  The house is located at the heart of Central Square in Cambridge. It was renovated in 2005 and won the award given by the City of Cambridge. It is an old house with all the modern conveniences. <br /><br />The owner is away in the winter, so you will be sharing the house with two other housemates, each room has its private bathroom.",,https://a0.muscache.com/pictures/miso/Hosting-1184041439597651528/original/75d89319-f353-414c-8729-b12bb2fbc3c5.jpeg,584853621,https://www.airbnb.com/users/show/584853621,Pinyen,2024-06-21,"Cambridge, MA",,within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/User-584853621/original/c6e99d91-8b9d-4cee-94bd-c954d50532af.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-584853621/original/c6e99d91-8b9d-4cee-94bd-c954d50532af.jpeg?aki_policy=profile_x_medium,The Port,5.0,5.0,"['email', 'phone']",t,t,,The Port,,42.36859004209614,-71.10001700773927,Private room in bed and breakfast,Private room,2,1.5,1.5 baths,1.0,1.0,"[""Smoke alarm"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Free parking on premises"", ""Dedicated workspace"", ""Self check-in"", ""Outdoor dining area"", ""Lockbox"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer"", ""TV"", ""Wifi"", ""Piano""]",$89.00,28,160,28.0,28.0,160.0,160.0,28.0,160.0,,t,0,0,0,177,2025-06-26,0,0,0,31,0,0,0.0,,,,,,,,,,,f,5,0,5,0,
1113,1231200267837599846,https://www.airbnb.com/rooms/1231200267837599846,20250625193454,2025-06-26,city scrape,#3 Monthly luxurious furnished rm#3,"The owner may or may not be living in the house. <br /><br />This room is located on the third floor of a luxurious house at the heart of Central Square in Cambridge. You may have two other housemates potentially living in the same house with you. Each room has a private bathroom, and each bedroom is located at some distance, not connected. You will share the kitchen, living room, and dining room with your housemates on the whole first floor.  It is an old house with all modern conveniences.",,https://a0.muscache.com/pictures/miso/Hosting-1184041439597651528/original/75d89319-f353-414c-8729-b12bb2fbc3c5.jpeg,584853621,https://www.airbnb.com/users/show/584853621,Pinyen,2024-06-21,"Cambridge, MA",,within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/User-584853621/original/c6e99d91-8b9d-4cee-94bd-c954d50532af.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-584853621/original/c6e99d91-8b9d-4cee-94bd-c954d50532af.jpeg?aki_policy=profile_x_medium,The Port,5.0,5.0,"['email', 'phone']",t,t,,The Port,,42.36891577592279,-71.09883397761638,Private room in bed and breakfast,Private room,2,1.5,1.5 baths,1.0,1.0,"[""Smoke alarm"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Free parking on premises"", ""Dedicated workspace"", ""Self check-in"", ""Outdoor dining area"", ""Lockbox"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer"", ""TV"", ""Wifi"", ""Piano""]",$75.00,28,160,28.0,28.0,160.0,160.0,28.0,160.0,,t,0,0,0,207,2025-06-26,0,0,0,31,0,0,0.0,,,,,,,,,,,f,5,0,5,0,
1114,1231218849312160323,https://www.airbnb.com/rooms/1231218849312160323,20250625193454,2025-06-26,city scrape,"Central Penthouse City Skyline Views, Gym sleep 8","Experience your next high rise apartment retreat in Central Square, where sleek interiors harmonize with panoramic city skyline views. Immerse yourself in a fully equipped kitchen and queen sized bedrooms. Explore the building's shared gym, outdoor garden and business center. Enjoy the proximity to innovation hubs such as Harvard Square and Downtown Boston, creating a vibrant and comfortable urban retreat<br /><br />✔ Rooftop & Gym<br />✔ City Skyline Views<br />✔ 3 Bedroom 2 Full Bathroom *king bed*<br /><br />Learn more","Located in Cambridge, MA, Kendall Square is an internationally recognized innovation district that is propelled by the synergies of imagination and ingenuity. Join us as we continue to collaborate and problem solve by leveraging the best of what our innovation community has to offer.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIzMTIxODg0OTMxMjE2MDMyMw%3D%3D/original/ff6934c9-e0fb-4f0e-a234-d3916d566f08.jpeg,463475392,https://www.airbnb.com/users/show/463475392,Haroldo,2022-06-09,"Michigan Center, MI","Business and Hospital Stays: Mass Living By: Jonah Magno.

Mass Living is a premier property management company specializing in luxury furnished apartments in MA, USA, with a strong focus on the region’s most sought-after neighborhoods—including Boston’s Back-Bay and Chinatown, and Cambridge’s Kendall and Central Squares.

We provide a seamless, high-end living experience tailored for discerning renters, corporate clients, and short-term guests.",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User/original/ae7bad4b-e256-4158-9150-7d4f4d39968e.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/ae7bad4b-e256-4158-9150-7d4f4d39968e.jpeg?aki_policy=profile_x_medium,Chinatown,38.0,45.0,"['email', 'phone']",t,t,Neighborhood highlights,The Port,,42.36388,-71.10044,Entire rental unit,Entire home/apt,8,2.0,2 baths,3.0,8.0,"[""Children\u2019s dinnerware"", ""Heating"", ""Luggage dropoff allowed"", ""Paid parking lot off premises"", ""Conditioner"", ""Dishwasher"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Outdoor playground"", ""First aid kit"", ""Coffee"", ""Fire pit"", ""Iron"", ""Washer"", ""Clothing storage"", ""Fireplace guards"", ""Elevator"", ""Refrigerator"", ""Exercise equipment"", ""Dishes and silverware"", ""High chair"", ""Breakfast"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Gym"", ""Pack \u2019n play/Travel crib"", ""Pets allowed"", ""Long term stays allowed"", ""Free street parking"", ""Self check-in"", ""BBQ grill"", ""Children's playroom"", ""Shampoo"", ""Bidet"", ""Oven"", ""Rice maker"", ""Children\u2019s books and toys"", ""Baby monitor"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Backyard"", ""Essentials"", ""Body soap"", ""Pool table"", ""Hot water"", ""Microwave"", ""Freezer"", ""Free parking garage on premises"", ""Outdoor dining area"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Paid parking on premises"", ""Cleaning available during stay"", ""Bathtub"", ""Dryer"", ""Stove"", ""Barbecue utensils"", ""Crib"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Baby bath"", ""Game console"", ""Dining table"", ""EV charger"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Indoor fireplace"", ""TV"", ""Wifi"", ""Trash compactor""]",$588.00,2,90,1.0,3.0,1125.0,1125.0,2.1,1125.0,,t,0,8,38,158,2025-06-26,25,25,1,137,14,150,88200.0,2024-09-12,2025-05-31,4.76,4.92,4.88,4.8,4.88,4.88,4.68,STR-511551,t,30,30,0,0,2.6
1119,1232796902111350308,https://www.airbnb.com/rooms/1232796902111350308,20250625193454,2025-06-27,previous scrape,"Nice studio in Charlestown, MA","The cozy studio is in excellent condition: eat-in kitchen, bedroom with built-in A/C and closet, and full bathroom in Charlestown, Boston. <br />Walking distance to the waterfront with Water Taxi and historic frigate “USS Constitution”<br />Comfortable queen-size bed and 100% cotton bedding.<br />Hardwood floor.<br />Coin-op laundry in the basement.<br />Roof deck with a spectacular view of downtown Boston where you can enjoy fireworks during July 4th.<br />Close to Mass General Hospital.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIzMjc5NjkwMjExMTM1MDMwOA%3D%3D/original/00cbbf77-1b05-4662-ad83-5f4f727b88a8.jpeg,492835190,https://www.airbnb.com/users/show/492835190,Ivan,2022-12-26,,,within an hour,90%,99%,f,https://a0.muscache.com/im/pictures/user/1e0bc1f8-f7d1-490b-b42e-8a4db52bb773.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1e0bc1f8-f7d1-490b-b42e-8a4db52bb773.jpg?aki_policy=profile_x_medium,Cambridgeport,16.0,16.0,"['email', 'phone']",t,t,,East Cambridge,,42.36801034259189,-71.07985900823418,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,"[""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Bathtub"", ""Paid washer \u2013 In building"", ""Cooking basics"", ""Bed linens"", ""Dedicated workspace"", ""Kitchen"", ""Self check-in"", ""Lockbox"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Wifi""]",,2,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,0,0,0,0,2025-06-27,1,1,0,0,1,6,,2024-09-27,2024-09-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,7,7,0,0,0.11
1121,1234927492106462677,https://www.airbnb.com/rooms/1234927492106462677,20250625193454,2025-06-26,city scrape,Central Square penthouse MIT/Harvard W/D Parking!,"Our 1 Bedroom | 1 Bathroom Luxurious apartment is located in Central Cambridge Kendall Square, one of the most exciting places to live, work, shop & play in the Boston/Cambridge area. At this community, there is an array of amenities such as a mezzanine terrace with a garden, fitness center, business center and more. <br /><br />**Ask us about our unbeatable monthly rates!**",,https://a0.muscache.com/pictures/prohost-api/Hosting-1234927492106462677/original/3efb7843-2029-49bb-82d5-f88323d6de5d.jpeg,463475392,https://www.airbnb.com/users/show/463475392,Haroldo,2022-06-09,"Michigan Center, MI","Business and Hospital Stays: Mass Living By: Jonah Magno.

Mass Living is a premier property management company specializing in luxury furnished apartments in MA, USA, with a strong focus on the region’s most sought-after neighborhoods—including Boston’s Back-Bay and Chinatown, and Cambridge’s Kendall and Central Squares.

We provide a seamless, high-end living experience tailored for discerning renters, corporate clients, and short-term guests.",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User/original/ae7bad4b-e256-4158-9150-7d4f4d39968e.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/ae7bad4b-e256-4158-9150-7d4f4d39968e.jpeg?aki_policy=profile_x_medium,Chinatown,38.0,45.0,"['email', 'phone']",t,t,,Cambridgeport,,42.36425,-71.10194,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,5.0,"[""Heating"", ""Conditioner"", ""Dishwasher"", ""Outdoor playground"", ""Ethernet connection"", ""Refrigerator"", ""Dishes and silverware"", ""Fire extinguisher"", ""Rice maker"", ""Board games"", ""Oven"", ""Smoke alarm"", ""Pool table"", ""Hot water kettle"", ""Cooking basics"", ""Bathtub"", ""Shower gel"", ""Dining table"", ""Air conditioning"", ""Kitchen"", ""Wifi"", ""Trash compactor"", ""Children\u2019s dinnerware"", ""Books and reading material"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Laundromat nearby"", ""Babysitter recommendations"", ""Washer"", ""Hair dryer"", ""Pets allowed"", ""Self check-in"", ""BBQ grill"", ""Lake access"", ""Backyard"", ""Freezer"", ""Cleaning available during stay"", ""Dryer"", ""Cleaning products"", ""Carbon monoxide alarm"", ""TV"", ""Wine glasses"", ""First aid kit"", ""Iron"", ""High chair"", ""Room-darkening shades"", ""Gym"", ""Free street parking"", ""Shampoo"", ""Children\u2019s books and toys"", ""Extra pillows and blankets"", ""Essentials"", ""Body soap"", ""Hot water"", ""Drying rack for clothing"", ""Free parking garage on premises"", ""Hangers"", ""Mini fridge"", ""Paid parking on premises"", ""Barbecue utensils"", ""Crib"", ""Bed linens"", ""Baby bath"", ""Game console"", ""Keypad"", ""Long term stays allowed"", ""Arcade games"", ""Paid parking lot off premises"", ""Coffee"", ""Children\u2019s bikes"", ""Clothing storage"", ""Elevator"", ""Exercise equipment"", ""Pack \u2019n play/Travel crib"", ""Children's playroom"", ""Bidet"", ""Baby monitor"", ""Microwave"", ""Changing table"", ""Outdoor dining area"", ""Stove"", ""Dedicated workspace"", ""EV charger""]",$263.00,2,90,1.0,3.0,90.0,1125.0,2.1,1102.3,,t,30,60,90,120,2025-06-26,13,13,1,120,8,78,20514.0,2024-09-18,2025-06-16,4.77,4.77,5.0,4.85,4.85,5.0,4.69,,t,30,30,0,0,1.38
1126,1242921508170482231,https://www.airbnb.com/rooms/1242921508170482231,20250625193454,2025-06-27,previous scrape,"Studio in Charlestown, MA","The cozy studio is in excellent condition: eat-in kitchen, bedroom with built-in A/C and closet, and full bathroom in Charlestown, Boston. <br />Walking distance to the waterfront with Water Taxi and historic frigate “USS Constitution”<br />Comfortable queen-size bed and 100% cotton bedding.<br />Hardwood floor.<br />Coin-op laundry in the basement.<br />Roof deck with a spectacular view of downtown Boston where you can enjoy fireworks during July 4th.<br />Close to Mass General Hospital.",,https://a0.muscache.com/pictures/miso/Hosting-1242921508170482231/original/37c05fd8-af70-4286-a058-50f32050eddc.jpeg,491156683,https://www.airbnb.com/users/show/491156683,Elizabeth,2022-12-12,"Somerville, MA",,,,,,https://a0.muscache.com/im/pictures/user/User-491156683/original/46b26ab8-b159-4fd1-8153-9ccbf102963f.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-491156683/original/46b26ab8-b159-4fd1-8153-9ccbf102963f.jpeg?aki_policy=profile_x_medium,,16.0,16.0,"['email', 'phone']",t,t,,East Cambridge,,42.37134,-71.07851,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,"[""Smoke alarm"", ""Dishes and silverware"", ""Body soap"", ""Heating"", ""Hot water"", ""Microwave"", ""Cooking basics"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Self check-in"", ""Shampoo"", ""Lockbox"", ""Induction stove"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Wifi""]",,3,365,3.0,3.0,365.0,365.0,3.0,365.0,,t,0,0,0,0,2025-06-27,4,4,0,0,3,24,,2024-10-06,2025-05-26,5.0,4.5,4.75,5.0,4.75,5.0,4.75,,t,2,2,0,0,0.45
1131,1245363849455896033,https://www.airbnb.com/rooms/1245363849455896033,20250625193454,2025-06-26,city scrape,4BR3B | Walk to Harvard/MIT/BU + Subway + Yard,"Welcome to this stunning 4BR3B home, just minutes from Harvard, MIT, BU, Central Square. 5-minute walk to the MBTA.<br /><br />The open floor plan features quartz countertops, stainless steel appliances, hardwood floors, and a private deck. With central heating/air, energy-efficient appliances, and in-unit laundry, this home offers modern comfort and luxury.<br /><br />Don’t miss out!","Cambridge, Massachusetts is considered one of the best places to live in the United States, ranking highly on lists for its quality of life, education, and community.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI0NTM2Mzg0OTQ1NTg5NjAzMw%3D%3D/original/8fffe583-b4f2-4595-beb4-fcb289610d0f.jpeg,502043395,https://www.airbnb.com/users/show/502043395,Tra My,2023-02-20,"Boston, MA","Thank you for viewing my page! 
Book now for a hotel style experience while feeling just at home with our modern design. My homes offer rich decadents, luxury service, and outstanding amenities. You will find nearby business districts, theme parks, shopping malls, and beautiful beaches. We pride ourselves on 5-star hotel standards of cleanliness.",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User/original/0e5ce41c-8d15-4d67-b9e6-b2319f266b00.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/0e5ce41c-8d15-4d67-b9e6-b2319f266b00.jpeg?aki_policy=profile_x_medium,Columbus Park / Andrew Square,43.0,45.0,"['email', 'phone']",t,t,Neighborhood highlights,Riverside,,42.36459,-71.11103,Entire home,Entire home/apt,14,3.0,3 baths,4.0,6.0,"[""Children\u2019s dinnerware"", ""Baking sheet"", ""Heating"", ""Books and reading material"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Conditioner"", ""Laundromat nearby"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""First aid kit"", ""Coffee"", ""Iron"", ""Washer"", ""Clothing storage: closet"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Board games"", ""Oven"", ""Crib - always at the listing"", ""Private entrance"", ""Noise decibel monitors on property"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Bread maker"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Drying rack for clothing"", ""Microwave"", ""Freezer"", ""Baby bath - always at the listing"", ""Exterior security cameras on property"", ""Smart lock"", ""Hangers"", ""Standalone high chair - always at the listing"", ""Private patio or balcony"", ""Hot water kettle"", ""Cooking basics"", ""Bathtub"", ""Outdoor furniture"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""TV"", ""Wifi""]",$740.00,1,365,1.0,3.0,365.0,365.0,2.3,365.0,,t,5,14,28,266,2025-06-26,39,39,5,105,14,234,173160.0,2024-09-19,2025-06-18,5.0,4.95,4.95,4.97,4.97,4.87,4.85,,f,8,4,4,0,4.16
1132,1252234122328267954,https://www.airbnb.com/rooms/1252234122328267954,20250625193454,2025-06-26,city scrape,Perfect Fit! 2 Bed - Central,"Beautiful furnished 2 bed apartment in Central Square! Top Floor, great view. Features include: Smart TV, Wi-Fi + all utilities included fully stocked Kitchen. Parking can be added at additional fees. This 2bed 1bath apartment features an open concept, large living space + tall ceilings! All of our units have large windows, making it light and airy!  Located in Central Square, walk to Harvard, MIT, HBS + Charles River and short distance to all things Boston!","Residents of 10 Essex benefit from close proximity to a diverse array of restaurants, cafés, and shops. The neighborhood offers a rich culinary scene, with options ranging from casual eateries to upscale dining experiences. Additionally, the area is well-connected to public transportation, facilitating easy access to other parts of Cambridge and Boston.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI1MjIzNDEyMjMyODI2Nzk1NA%3D%3D/original/deaef684-baca-4542-a08d-109cb9c04393.png,653636057,https://www.airbnb.com/users/show/653636057,Shane,2024-09-23,,,within a few hours,94%,97%,f,https://a0.muscache.com/im/pictures/user/User/original/f18cb076-4f48-4e0d-8c04-6b8ad47fb26f.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/f18cb076-4f48-4e0d-8c04-6b8ad47fb26f.jpeg?aki_policy=profile_x_medium,Central Square,7.0,7.0,"['email', 'phone']",t,t,Neighborhood highlights,The Port,,42.36645,-71.10137,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Iron"", ""Washer"", ""Elevator"", ""Ethernet connection"", ""Portable fans"", ""Hair dryer"", ""Pets allowed"", ""Central heating"", ""Self check-in"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Exterior security cameras on property"", ""Lockbox"", ""Hangers"", ""Cooking basics"", ""Paid parking on premises"", ""Dryer"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""TV"", ""Wifi""]",$227.00,30,365,3.0,30.0,365.0,365.0,28.1,365.0,,t,2,9,10,10,2025-06-26,10,10,3,10,0,255,57885.0,2025-03-07,2025-06-13,5.0,5.0,5.0,4.9,5.0,4.9,4.7,,f,7,7,0,0,2.68
